id,started_date,crop,crop_variety,seed_brand,medium,format,seed_weight_oz,seed_media_treatment_notes,first_emerge_date,full_emerge_date,emergence_notes,date_of_first_transplant,date_of_second_transplant,harvested_on,harvest_weight_oz,hrvst_wt_lbs,harvest_week,harvest_notes,created_at,updated_at,flat_id,date_of_third_transplant,former_flat_id,seed_treatments_id,days_to_harvest_from_sew,days_to_harvest_from_soak,room_id,current_system_id,exclude_from_freshlist,force_onto_freshlist,sewn_for
1005,2018-08-31,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-09-01,2018-09-03,"",2018-09-04,2018-09-17,2018-10-05,10.14,0.63375,40,"",2018-08-31 12:27:45 -0700,2018-10-05 09:38:51 -0700,,,,,,,1,,,,
930,2018-08-17,sunflower,black oil,mountain valley seed co,biostrate felt,matt,2.55,treatment id #111,2018-08-18,2018-08-19,"",2018-08-19,2018-09-03,2018-10-05,15.51,0.969375,40,"",2018-08-17 10:44:47 -0700,2018-10-05 09:38:51 -0700,,2018-09-03,,,,,1,,,,
1018,2018-09-03,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,treatment id #127,2018-09-04,2018-09-05,"",2018-09-09,2018-09-10,2018-10-05,4.09,0.255625,40,"",2018-09-03 10:19:58 -0700,2018-10-05 09:38:51 -0700,,,,2,,,1,,,,
1015,2018-09-03,shiso,korean perilla,kitazawa seed co,biostrate felt,matt,0.46,treatment id #135,2018-09-04,2018-09-09,"",2018-09-10,2018-10-01,2018-10-05,2.59,0.161875,40,"",2018-09-03 10:03:01 -0700,2018-10-05 09:38:51 -0700,,2018-10-03,,,,,1,,,,
1020,2018-09-03,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.2,treatment id #127,2018-09-04,2018-09-05,"",2018-09-09,2018-09-10,2018-10-05,4.36,0.2725,40,2.14 oz harvested for inovino on september 19,2018-09-03 10:20:20 -0700,2018-10-05 09:38:51 -0700,,,,2,,,1,,,,
977,2018-08-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,treatment id #118,2018-08-26,2018-08-28,"",2018-08-30,2018-09-06,2018-10-05,3.28,0.205,40,"",2018-08-26 14:48:42 -0700,2018-10-05 09:38:51 -0700,,,,,,,1,,,,
984,2018-08-28,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-08-30,2018-08-31,"",2018-09-03,2018-09-05,2018-10-05,8.18,0.51125,40,"",2018-08-28 15:39:23 -0700,2018-10-05 09:38:51 -0700,,2018-09-10,,,,,1,,,,
1012,2018-09-03,nasturtium,jewel mix,mountain valley seed co,biostrate felt,matt,7.33,treatment id #132,2018-09-04,2018-09-05,"",2018-09-06,2018-09-06,2018-10-05,10.1,0.63125,40,"",2018-09-03 09:36:06 -0700,2018-10-05 09:38:51 -0700,,2018-09-06,,,,,1,,,,
869,2018-08-08,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,0.5,treatment id #97,2018-08-10,2018-08-10,"",2018-08-10,2018-08-28,2018-10-05,2.28,0.1425,40,"",2018-08-08 09:52:26 -0700,2018-10-05 09:38:51 -0700,,2018-09-03,,,,,1,,,,
1002,2018-08-31,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-01,2018-09-03,"",2018-09-05,2018-10-01,2018-10-05,7.23,0.451875,40,"",2018-08-31 12:17:02 -0700,2018-10-05 09:38:51 -0700,,2018-10-03,,,,,1,,,,
1016,2018-09-03,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,treatment id #127,2018-09-04,2018-09-05,"",2018-09-09,2018-09-10,2018-10-05,4.52,0.2825,40,"",2018-09-03 10:19:40 -0700,2018-10-05 09:38:51 -0700,,,,2,,,1,,,,
1017,2018-09-03,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,treatment id #127,2018-09-04,2018-09-05,"",2018-09-09,2018-09-10,2018-10-05,4.34,0.27125,40,"",2018-09-03 10:19:49 -0700,2018-10-05 09:38:51 -0700,,,,2,,,1,,,,
1019,2018-09-03,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.2,treatment id #127,2018-09-04,2018-09-05,"",2018-09-09,2018-09-10,2018-10-05,5.15,0.321875,40,"",2018-09-03 10:20:10 -0700,2018-10-05 09:38:51 -0700,,,,2,,,1,,,,
1008,2018-09-03,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-05,2018-09-06,"",2018-09-09,2018-09-10,2018-10-05,0.0,0.0,40,"",2018-09-03 09:20:01 -0700,2018-10-05 09:38:51 -0700,,,,,,,1,,,,
1029,2018-09-06,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-08-28,2018-09-04,"",2018-09-10,2018-09-20,2018-10-05,3.6,0.225,40,"",2018-09-06 09:44:06 -0700,2018-10-05 09:38:51 -0700,,,,1,,,1,,,,
1011,2018-09-03,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-09-04,2018-09-05,"",2018-09-06,2018-09-17,2018-10-05,11.15,0.696875,40,"",2018-09-03 09:26:08 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1033,2018-09-06,sunflower,black oil,kitazawa seed co,biostrate felt,matt,2.25,"",2018-09-05,2018-09-06,10 sprays germ nutsol on seeds on sept 5,2018-09-09,2018-09-18,2018-10-05,6.05,0.378125,40,"",2018-09-06 09:55:41 -0700,2018-10-05 09:38:52 -0700,,,,7,,,1,,,,
979,2018-08-28,corn,yellow popcorn,mountain valley seed co,biostrate felt,matt,3.77,treatment id #126,2018-08-29,2018-08-29,"",2018-08-30,2018-08-30,2018-10-05,1.01,0.063125,40,"",2018-08-28 15:12:49 -0700,2018-10-05 09:38:52 -0700,,2018-09-03,,,,,1,,,,
985,2018-08-28,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-08-30,2018-08-31,"",2018-09-03,2018-09-05,2018-10-05,9.2,0.575,40,"",2018-08-28 15:39:38 -0700,2018-10-05 09:38:52 -0700,,2018-09-10,,,,,1,,,,
1010,2018-09-03,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-09-04,2018-09-05,"",2018-09-06,2018-09-06,2018-10-05,7.37,0.460625,40,"",2018-09-03 09:25:56 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1032,2018-09-06,sunflower,black oil,kitazawa seed co,biostrate felt,matt,5.5,"",2018-09-05,2018-09-06,10 sprays germ nutsol on seeds on sept 5,2018-09-09,2018-09-18,2018-10-05,13.34,0.83375,40,"",2018-09-06 09:55:25 -0700,2018-10-05 09:38:52 -0700,,,,7,,,1,,,,
1030,2018-09-06,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-08-28,2018-09-04,"",2018-09-10,2018-09-20,2018-10-05,3.64,0.2275,40,"",2018-09-06 09:44:23 -0700,2018-10-05 09:38:52 -0700,,,,1,,,1,,,,
1025,2018-09-06,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-08-28,2018-09-04,"",2018-09-10,2018-09-20,2018-10-05,2.77,0.173125,40,"",2018-09-06 09:39:53 -0700,2018-10-05 09:38:52 -0700,,,,1,,,1,,,,
1003,2018-08-31,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-01,2018-09-03,"",2018-09-05,2018-09-27,2018-10-05,4.11,0.256875,40,3.11 harvested for inovio on sept 27,2018-08-31 12:17:14 -0700,2018-10-05 09:38:51 -0700,,2018-09-27,,,,,1,,,,
1028,2018-09-06,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-08-28,2018-09-04,"",2018-09-10,2018-09-20,2018-10-05,3.06,0.19125,40,"",2018-09-06 09:42:30 -0700,2018-10-05 09:38:52 -0700,,,,1,,,1,,,,
958,2018-08-23,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,treatment id #114,2018-08-24,2018-08-26,"",2018-08-28,2018-09-03,2018-10-05,3.14,0.19625,40,"",2018-08-23 12:31:16 -0700,2018-10-05 09:38:51 -0700,,,,,,,1,,,,
951,2018-08-20,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.6,no treatment. ZERO SPRAYS,2018-08-21,2018-08-22,"",2018-08-24,2018-08-24,2018-10-05,9.15,0.571875,40,"",2018-08-20 13:54:39 -0700,2018-10-05 09:38:51 -0700,,2018-09-03,,,,,1,,,,
908,2018-08-14,kohlrabi,purple vienna,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-08-15,2018-08-17,"",2018-08-19,2018-08-24,2018-10-05,4.77,0.298125,40,"",2018-08-14 08:31:00 -0700,2018-10-05 09:38:51 -0700,,2018-09-03,,,,,1,,,,
1031,2018-09-06,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.75,"",2018-08-28,2018-09-04,"",2018-09-10,2018-09-10,2018-10-05,4.13,0.258125,40,"",2018-09-06 09:50:58 -0700,2018-10-05 09:38:51 -0700,,2018-09-24,,1,,,1,,,,
864,2018-08-01,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.25,no treatment,2018-08-03,2018-08-05,"",2018-08-10,2018-08-19,2018-10-05,3.3,0.20625,40,"1oz harvested august 30 for le colonial
given to Hannah as live flat on september 3",2018-08-01 23:35:01 -0700,2018-10-05 09:38:52 -0700,,2018-09-03,,,,,1,,,,
1660,2018-11-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-11-17,2018-11-19,"",,,,,,,"",2018-11-22 02:08:13 -0800,2018-11-22 02:08:13 -0800,SHIP,,,113,,,1,2,false,false,""
1054,2018-09-10,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-09-11,2018-09-13,"",2018-09-18,,2018-10-14,8.0,0.5,41,"delivered as live flat to OTD on october 14
***
this flat was given a seed flat update which transplanted it from propagation shelf to sue shelf. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was first transplanted out of propagation on the correct date shown.",2018-09-10 21:25:07 -0700,2018-10-14 09:56:02 -0700,,,NIQAB,10,34,38,1,,,,
1385,2018-10-24,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-25,2018-10-26,"",,,2018-11-04,10.21,0.638125,44,"",2018-10-24 17:20:04 -0700,2018-11-04 15:52:51 -0800,,,BLADDER,,11,,1,,false,false,
1060,2018-09-10,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,3.0,"",2018-09-05,2018-09-10,"",2018-09-13,2018-09-26,2018-10-05,2.22,0.13875,40,"",2018-09-10 21:50:36 -0700,2018-10-05 09:38:52 -0700,,2018-10-01,,5,,,1,,,,
1058,2018-09-10,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,3.0,"",2018-09-05,2018-09-10,"",2018-09-13,2018-09-24,2018-10-05,2.22,0.13875,40,"",2018-09-10 21:50:20 -0700,2018-10-05 09:38:52 -0700,,2018-10-01,,5,,,1,,,,
1041,2018-09-06,radish,purple sango,handy pantry,biostrate felt,matt,0.75,no treatment,2018-09-07,2018-09-08,"",2018-09-10,2018-09-10,2018-10-05,10.25,0.640625,40,"",2018-09-06 14:23:41 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1069,2018-09-10,cabbage (1/2),red acre,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-11,2018-09-13,"",2018-09-18,2018-09-24,2018-10-05,2.4,0.15,40,"",2018-09-10 22:15:51 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,,,,1,,,,
1042,2018-09-06,arugula (1/2),eruca sativa,mountain valley seed co,biostrate felt,matt,0.25,no treatment,2018-09-07,2018-09-08,"",2018-09-09,2018-09-24,2018-09-28,1.51,0.094375,39,"",2018-09-06 14:30:50 -0700,2018-09-28 08:21:31 -0700,,2018-09-24,"",,,,1,,,,
1036,2018-09-06,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,15.05,"",2018-09-05,2018-09-06,30 sprays germ nutsol on seeds on sept 5,2018-09-09,2018-09-18,2018-10-05,12.12,0.7575,40,"",2018-09-06 10:02:33 -0700,2018-10-05 09:38:52 -0700,,2018-09-18,,6,,,1,,,,
1040,2018-09-06,radish,purple sango,handy pantry,biostrate felt,matt,0.75,no treatment,2018-09-07,2018-09-08,"",2018-09-10,2018-09-10,2018-10-05,8.0,0.5,40,delivered as live flat to inovino on september 19,2018-09-06 14:23:33 -0700,2018-10-05 09:38:52 -0700,,2018-09-19,,,,,1,,,,
1066,2018-09-10,arugula (1/2),eruca sativa,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-11,2018-09-13,"",2018-09-18,2018-09-24,2018-10-05,0.0,0.0,40,"",2018-09-10 22:11:07 -0700,2018-10-05 09:38:52 -0700,,2018-09-26,,,,,1,,,,
1035,2018-09-06,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,15.05,"",2018-09-05,2018-09-06,30 sprays germ nutsol on seeds on sept 5,2018-09-09,2018-09-18,2018-10-05,15.93,0.995625,40,"",2018-09-06 10:02:21 -0700,2018-10-05 09:38:52 -0700,,2018-09-18,,6,,,1,,,,
993,2018-08-28,kohlrabi (1/2),purple vienna,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-08-29,2018-08-30,"",2018-09-03,2018-09-10,2018-10-05,2.07,0.129375,40,"",2018-08-28 15:56:13 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
997,2018-08-30,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,15.0,treatment id #130,2018-08-31,2018-09-01,"",2018-09-03,2018-09-03,2018-10-05,19.85,1.240625,40,"",2018-08-30 16:06:24 -0700,2018-10-05 09:38:52 -0700,,2018-09-09,,,,,1,,,,
1059,2018-09-10,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,3.0,"",2018-09-05,2018-09-10,"",2018-09-13,2018-10-01,2018-10-05,2.22,0.13875,40,"",2018-09-10 21:50:29 -0700,2018-10-05 09:38:52 -0700,,2018-10-01,,5,,,1,,,,
963,2018-08-23,mustard,mizuna,mountain valley seed co,biostrate felt,matt,0.35,no treatment,2018-08-24,2018-08-24,"",2018-08-28,2018-09-09,2018-10-05,6.66,0.41625,40,"",2018-08-23 12:43:43 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1061,2018-09-10,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.75,no treatment,2018-09-11,2018-09-13,"",2018-09-13,2018-09-13,2018-10-05,8.8,0.55,40,"",2018-09-10 22:00:42 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1039,2018-09-06,radish,daikon,handy pantry,biostrate felt,matt,0.75,no treatment,2018-09-07,2018-09-08,"",2018-09-09,2018-09-10,2018-10-05,11.54,0.72125,40,"",2018-09-06 14:20:50 -0700,2018-10-05 09:38:52 -0700,,2018-09-18,,,,,1,,,,
1068,2018-09-10,cress (1/2),curled,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-11,2018-09-13,"",2018-09-18,2018-09-24,2018-10-05,0.0,0.0,40,"",2018-09-10 22:15:30 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1050,2018-09-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-09-01,2018-09-05,"",2018-09-13,2018-09-24,2018-10-05,3.18,0.19875,40,"",2018-09-10 20:55:33 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,3,,,1,,,,
1051,2018-09-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-09-01,2018-09-05,"",2018-09-13,2018-09-24,2018-10-05,3.15,0.196875,40,"",2018-09-10 20:55:39 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,3,,,1,,,,
1064,2018-09-10,kale (1/2),red russian,mountain valley seed co,biostrate felt,matt,0.3,no treatment,2018-09-11,2018-09-13,"",2018-09-18,2018-09-24,2018-10-05,3.24,0.2025,40,"",2018-09-10 22:08:45 -0700,2018-10-05 09:38:52 -0700,,2018-10-01,,,,,1,,,,
1063,2018-09-10,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.75,no treatment,2018-09-11,2018-09-13,"",2018-09-18,2018-09-24,2018-10-05,9.27,0.579375,40,"",2018-09-10 22:01:06 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,,,,1,,,,
1038,2018-09-06,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.3,"drained seeds, wrapped them in wet paper towel and put the package back in fridge on september 2",2018-09-07,2018-09-08,"",2018-09-13,2018-09-28,2018-10-05,3.0,0.1875,40,"",2018-09-06 14:14:07 -0700,2018-10-05 09:38:52 -0700,,2018-09-28,,9,,,1,,,,
1045,2018-09-06,kohlrabi (1/2),purple vienna,mountain valley seed co,biostrate felt,matt,0.25,no treatment,2018-09-07,2018-09-08,"",2018-09-10,2018-09-10,2018-10-05,4.4,0.275,40,"",2018-09-06 14:35:53 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,,,,1,,,,
1071,2018-09-12,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.6,"",2018-09-11,2018-09-12,"",2018-09-16,2018-09-25,2018-10-05,5.33,0.333125,40,"",2018-09-12 21:04:11 -0700,2018-10-05 09:38:52 -0700,,,,14,,,1,,,,
1044,2018-09-06,cabbage (1/2),red acre,mountain valley seed co,biostrate felt,matt,0.25,no treatment,2018-09-07,2018-09-08,"",2018-09-10,2018-09-10,2018-10-05,4.4,0.275,40,"",2018-09-06 14:35:33 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,,,,1,,,,
1067,2018-09-10,mustard (1/2),mizuna,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-11,2018-09-13,"",2018-09-18,2018-09-24,2018-10-05,0.0,0.0,40,"",2018-09-10 22:13:24 -0700,2018-10-05 09:38:52 -0700,,2018-09-26,,,,,1,,,,
1027,2018-09-06,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-08-28,2018-09-04,"",2018-09-10,2018-09-10,2018-10-05,2.2,0.1375,40,"",2018-09-06 09:41:28 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,1,,,1,,,,
1049,2018-09-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-09-01,2018-09-05,"",2018-09-13,2018-09-27,2018-10-05,3.57,0.223125,40,"",2018-09-10 20:55:22 -0700,2018-10-05 09:38:52 -0700,,,,3,,,1,,,,
1047,2018-09-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-09-01,2018-09-05,"",2018-09-13,2018-09-27,2018-10-05,3.85,0.240625,40,"",2018-09-10 20:54:55 -0700,2018-10-05 09:38:52 -0700,,,,3,,,1,,,,
1046,2018-09-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.0,"",2018-09-01,2018-09-05,"",2018-09-13,2018-09-27,2018-10-05,3.28,0.205,40,"",2018-09-10 20:54:47 -0700,2018-10-05 09:38:52 -0700,,,,3,,,1,,,,
1053,2018-09-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.25,"",2018-09-01,2018-09-05,"",2018-09-18,2018-09-27,2018-10-05,2.48,0.155,40,"",2018-09-10 21:06:51 -0700,2018-10-05 09:38:52 -0700,,,,3,,,1,,,,
1057,2018-09-10,shiso,korean perilla,kitazawa seed co,biostrate felt,matt,0.62,"",2018-09-11,2018-09-20,"",2018-09-20,2018-09-28,2018-10-28,8.0,0.5,43,"delivered as live flat to OTD on oct 28
***
this flat was given a seed flat update which transplanted it from sue shelf to dumbo. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was in Dumbo rack and was moved to Dumbo on the correct date shown.",2018-09-10 21:36:35 -0700,2018-10-28 09:58:53 -0700,,,HE,11,48,52,1,,,,
1121,2018-09-20,mustard (1/2),mizuna,mountain valley seed co,biostrate felt,matt,0.2,no treatment,2018-09-21,2018-09-22,"",2018-09-24,,2018-10-11,2.15,0.134375,41,this flat was given a seed flat update which transplanted it from propagation shelf to sue shelf. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was first transplanted out of propagation on the correct date shown.,2018-09-20 17:15:30 -0700,2018-10-11 09:49:49 -0700,,,AM,,21,,1,,,,
1165,2018-09-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-09-20,2018-09-24,"",2018-10-03,,2018-10-11,0.0,0.0,41,this flat was given a seed flat update which transplanted it from propagation shelf to sue shelf. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was first transplanted out of propagation on the correct date shown.,2018-09-26 10:38:16 -0700,2018-10-11 09:55:18 -0700,,,GRILL,20,15,23,1,,,,
1055,2018-09-10,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-09-11,2018-09-13,"",2018-09-18,,2018-10-18,3.51,0.219375,42,this flat was given a seed flat update which transplanted it from propagation shelf to sue shelf. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was first transplanted out of propagation on the correct date shown.,2018-09-10 21:25:32 -0700,2018-10-18 11:43:23 -0700,,,QADI,10,38,42,1,,,,
1062,2018-09-10,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.75,no treatment,2018-09-11,2018-09-13,"",2018-09-13,2018-09-13,2018-10-05,8.51,0.531875,40,"",2018-09-10 22:00:58 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1084,2018-09-12,radish,daikon,handy pantry,biostrate felt,matt,0.8,no treatment,2018-09-13,2018-09-14,"",2018-09-18,2018-09-20,2018-10-05,7.47,0.466875,40,"",2018-09-12 21:50:10 -0700,2018-10-05 09:38:52 -0700,,,,,,,1,,,,
1075,2018-09-12,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,10.6,"",2018-09-11,2018-09-12,"",2018-09-16,2018-09-21,2018-10-05,5.72,0.3575,40,"",2018-09-12 21:15:51 -0700,2018-10-05 09:38:52 -0700,,,,13,,,1,,,,
1082,2018-09-12,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.75,no treatment,2018-09-13,2018-09-14,"",2018-09-18,2018-09-24,2018-10-05,8.08,0.505,40,"",2018-09-12 21:49:38 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,,,,1,,,,
1073,2018-09-12,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.6,"",2018-09-11,2018-09-12,"",2018-09-16,2018-09-25,2018-10-05,6.5,0.40625,40,"",2018-09-12 21:04:27 -0700,2018-10-05 09:38:52 -0700,,,,14,,,1,,,,
1077,2018-09-12,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,10.6,"",2018-09-11,2018-09-12,"",2018-09-16,2018-09-24,2018-10-05,10.49,0.655625,40,"",2018-09-12 21:16:24 -0700,2018-10-05 09:38:52 -0700,,2018-09-24,,13,,,1,,,,
1079,2018-09-12,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-09-06,2018-09-10,"",2018-09-18,2018-09-24,2018-10-05,2.04,0.1275,40,"",2018-09-12 21:34:15 -0700,2018-10-05 09:38:52 -0700,,2018-09-28,,4,,,1,,,,
1081,2018-09-12,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-09-06,2018-09-10,"",2018-09-18,2018-09-24,2018-10-05,4.38,0.27375,40,"",2018-09-12 21:37:01 -0700,2018-10-05 09:38:52 -0700,,,,4,,,1,,,,
1515,2018-11-08,shiso,red perilla,kitazawa seed co,biostrate felt,matt,0.4,"",2018-11-07,2018-11-08,"",,,,,,,"",2018-11-08 16:16:14 -0800,2018-11-12 18:09:12 -0800,ANALOG,,,100,,,1,12,false,false,
1518,2018-11-08,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-11-07,2018-11-08,"",,,2018-11-20,7.29,0.455625,47,"",2018-11-08 16:25:10 -0800,2018-11-19 20:36:31 -0800,,,RZA,103,12,14,1,,false,false,
1105,2018-09-20,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,11.86,"",2018-09-20,2018-09-20,"",2018-09-24,2018-10-03,2018-10-06,15.43,0.964375,40,"this flat was given a seed flat update which transplanted it from dumbo to live storage. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Dumbo rack, but was moved to live storage on the correct date shown.",2018-09-20 15:42:59 -0700,2018-10-06 11:54:35 -0700,,2018-10-03,KEEK,21,16,18,1,10,,,
1104,2018-09-20,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,11.86,"",2018-09-20,2018-09-20,"",2018-09-24,2018-10-03,2018-10-06,12.74,0.79625,40,"this flat was given a seed flat update which transplanted it from dumbo to live storage. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Dumbo rack, but was moved to live storage on the correct date shown.",2018-09-20 15:42:11 -0700,2018-10-06 11:56:08 -0700,,2018-10-03,BURQA,21,16,18,1,10,,,
1111,2018-09-20,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-09-16,2018-09-20,"",2018-09-28,,2018-10-08,3.03,0.189375,41,this flat was given a seed flat update which transplanted it from propagation shelf to sue shelf. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was first transplanted out of propagation on the correct date shown.,2018-09-20 16:47:42 -0700,2018-10-08 07:35:23 -0700,,,ID,18,18,26,1,10,,,
1110,2018-09-20,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-09-16,2018-09-20,"",2018-09-28,,2018-10-08,4.07,0.254375,41,this flat was given a seed flat update which transplanted it from propagation shelf to sue shelf. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was first transplanted out of propagation on the correct date shown.,2018-09-20 16:47:35 -0700,2018-10-08 07:39:44 -0700,,,XYRID,18,18,26,1,10,,,
